"sex";"unit";"nace_r2";"age";"geo";"X2014"
"T";"THS";"O-Q";"Y15-24";"DEA4";26.3
"T";"THS";"O-Q";"Y15-24";"DEA5";39.1
"T";"THS";"O-Q";"Y15-24";"DEB";53.2
"T";"THS";"O-Q";"Y15-24";"DEB1";21.5
"T";"THS";"O-Q";"Y15-24";"DEB2";7.9
"T";"THS";"O-Q";"Y15-24";"DEB3";23.7
"T";"THS";"O-Q";"Y15-24";"DEC";11.1
"T";"THS";"O-Q";"Y15-24";"DEC0";11.1
"T";"THS";"O-Q";"Y15-24";"DED";35.8
"T";"THS";"O-Q";"Y15-24";"DED2";14.7
"T";"THS";"O-Q";"Y15-24";"DED4";12.8
"T";"THS";"O-Q";"Y15-24";"DED5";8.3
"T";"THS";"O-Q";"Y15-24";"DEE";18.4
"T";"THS";"O-Q";"Y15-24";"DEE0";18.4
"T";"THS";"O-Q";"Y15-24";"DEF";29.9
"T";"THS";"O-Q";"Y15-24";"DEF0";29.9
"T";"THS";"O-Q";"Y15-24";"DEG";18.9
"T";"THS";"O-Q";"Y15-24";"DEG0";18.9
"T";"THS";"O-Q";"Y15-24";"DK";69.1
"T";"THS";"O-Q";"Y15-24";"DK0";69.1
"T";"THS";"O-Q";"Y15-24";"DK01";25.6
"T";"THS";"O-Q";"Y15-24";"DK02";7
"T";"THS";"O-Q";"Y15-24";"DK03";14.4
"T";"THS";"O-Q";"Y15-24";"DK04";16.6
"T";"THS";"O-Q";"Y15-24";"DK05";5.5
"T";"THS";"O-Q";"Y15-24";"EE";7.1
"T";"THS";"O-Q";"Y15-24";"EE0";7.1
"T";"THS";"O-Q";"Y15-24";"EE00";7.1
"T";"THS";"O-Q";"Y15-24";"EL";19.3
"T";"THS";"O-Q";"Y15-24";"EL3";9.1
"T";"THS";"O-Q";"Y15-24";"EL30";9.1
"T";"THS";"O-Q";"Y15-24";"EL4";2
"T";"THS";"O-Q";"Y15-24";"EL41";NA
"T";"THS";"O-Q";"Y15-24";"EL42";NA
"T";"THS";"O-Q";"Y15-24";"EL43";NA
"T";"THS";"O-Q";"Y15-24";"EL5";5.2
"T";"THS";"O-Q";"Y15-24";"EL51";1.8
"T";"THS";"O-Q";"Y15-24";"EL52";2.5
"T";"THS";"O-Q";"Y15-24";"EL53";NA
"T";"THS";"O-Q";"Y15-24";"EL54";NA
"T";"THS";"O-Q";"Y15-24";"EL6";3.1
"T";"THS";"O-Q";"Y15-24";"EL61";NA
"T";"THS";"O-Q";"Y15-24";"EL62";NA
"T";"THS";"O-Q";"Y15-24";"EL63";NA
"T";"THS";"O-Q";"Y15-24";"EL64";NA
"T";"THS";"O-Q";"Y15-24";"EL65";NA
"T";"THS";"O-Q";"Y15-24";"ES";100
"T";"THS";"O-Q";"Y15-24";"ES1";7
"T";"THS";"O-Q";"Y15-24";"ES11";4
"T";"THS";"O-Q";"Y15-24";"ES12";2.2
"T";"THS";"O-Q";"Y15-24";"ES13";NA
"T";"THS";"O-Q";"Y15-24";"ES2";8.9
"T";"THS";"O-Q";"Y15-24";"ES21";4.6
"T";"THS";"O-Q";"Y15-24";"ES22";1.7
"T";"THS";"O-Q";"Y15-24";"ES23";NA
"T";"THS";"O-Q";"Y15-24";"ES24";2.2
"T";"THS";"O-Q";"Y15-24";"ES3";12.4
"T";"THS";"O-Q";"Y15-24";"ES30";12.4
"T";"THS";"O-Q";"Y15-24";"ES4";12.9
"T";"THS";"O-Q";"Y15-24";"ES41";3.4
"T";"THS";"O-Q";"Y15-24";"ES42";5
"T";"THS";"O-Q";"Y15-24";"ES43";4.6
"T";"THS";"O-Q";"Y15-24";"ES5";35.5
"T";"THS";"O-Q";"Y15-24";"ES51";23.1
"T";"THS";"O-Q";"Y15-24";"ES52";9.6
"T";"THS";"O-Q";"Y15-24";"ES53";2.8
"T";"THS";"O-Q";"Y15-24";"ES6";19.8
"T";"THS";"O-Q";"Y15-24";"ES61";18.1
"T";"THS";"O-Q";"Y15-24";"ES62";1.1
"T";"THS";"O-Q";"Y15-24";"ES63";NA
"T";"THS";"O-Q";"Y15-24";"ES64";NA
"T";"THS";"O-Q";"Y15-24";"ES7";3.6
"T";"THS";"O-Q";"Y15-24";"ES70";3.6
"T";"THS";"O-Q";"Y15-24";"FI";41.4
"T";"THS";"O-Q";"Y15-24";"FI1";41.1
"T";"THS";"O-Q";"Y15-24";"FI19";11.2
"T";"THS";"O-Q";"Y15-24";"FI1B";13.1
"T";"THS";"O-Q";"Y15-24";"FI1C";6.9
"T";"THS";"O-Q";"Y15-24";"FI1D";9.9
"T";"THS";"O-Q";"Y15-24";"FI2";NA
"T";"THS";"O-Q";"Y15-24";"FI20";NA
"T";"THS";"O-Q";"Y15-24";"FR";436.6
"T";"THS";"O-Q";"Y15-24";"FR1";79
"T";"THS";"O-Q";"Y15-24";"FR10";79
"T";"THS";"O-Q";"Y15-24";"FR2";75.2
"T";"THS";"O-Q";"Y15-24";"FR21";10.5
"T";"THS";"O-Q";"Y15-24";"FR22";14.6
"T";"THS";"O-Q";"Y15-24";"FR23";12
"T";"THS";"O-Q";"Y15-24";"FR24";15.5
"T";"THS";"O-Q";"Y15-24";"FR25";13.3
"T";"THS";"O-Q";"Y15-24";"FR26";9.2
"T";"THS";"O-Q";"Y15-24";"FR3";36.6
"T";"THS";"O-Q";"Y15-24";"FR30";36.6
"T";"THS";"O-Q";"Y15-24";"FR4";43.8
"T";"THS";"O-Q";"Y15-24";"FR41";17.2
"T";"THS";"O-Q";"Y15-24";"FR42";19.8
"T";"THS";"O-Q";"Y15-24";"FR43";6.7
"T";"THS";"O-Q";"Y15-24";"FR5";51.4
"T";"THS";"O-Q";"Y15-24";"FR51";19.6
"T";"THS";"O-Q";"Y15-24";"FR52";21.7
"T";"THS";"O-Q";"Y15-24";"FR53";10.1
"T";"THS";"O-Q";"Y15-24";"FR6";44
"T";"THS";"O-Q";"Y15-24";"FR61";20.1
"T";"THS";"O-Q";"Y15-24";"FR62";15.1
"T";"THS";"O-Q";"Y15-24";"FR63";8.7
"T";"THS";"O-Q";"Y15-24";"FR7";55.5
"T";"THS";"O-Q";"Y15-24";"FR71";48.4
"T";"THS";"O-Q";"Y15-24";"FR72";7.2
"T";"THS";"O-Q";"Y15-24";"FR8";41.6
"T";"THS";"O-Q";"Y15-24";"FR81";13.6
"T";"THS";"O-Q";"Y15-24";"FR82";27.6
"T";"THS";"O-Q";"Y15-24";"FR83";NA
"T";"THS";"O-Q";"Y15-24";"FRA";9.5
"T";"THS";"O-Q";"Y15-24";"FRA1";NA
"T";"THS";"O-Q";"Y15-24";"FRA2";NA
"T";"THS";"O-Q";"Y15-24";"FRA3";NA
"T";"THS";"O-Q";"Y15-24";"FRA4";5.5
"T";"THS";"O-Q";"Y15-24";"FRA5";NA
"T";"THS";"O-Q";"Y15-24";"HR";12.9
"T";"THS";"O-Q";"Y15-24";"HR0";12.9
"T";"THS";"O-Q";"Y15-24";"HR03";3.7
"T";"THS";"O-Q";"Y15-24";"HR04";9.2
"T";"THS";"O-Q";"Y15-24";"HU";44.2
"T";"THS";"O-Q";"Y15-24";"HU1";6.7
"T";"THS";"O-Q";"Y15-24";"HU10";6.7
"T";"THS";"O-Q";"Y15-24";"HU2";13.4
"T";"THS";"O-Q";"Y15-24";"HU21";4.6
"T";"THS";"O-Q";"Y15-24";"HU22";NA
"T";"THS";"O-Q";"Y15-24";"HU23";6.3
"T";"THS";"O-Q";"Y15-24";"HU3";24.2
"T";"THS";"O-Q";"Y15-24";"HU31";6.4
"T";"THS";"O-Q";"Y15-24";"HU32";10.5
"T";"THS";"O-Q";"Y15-24";"HU33";7.2
"T";"THS";"O-Q";"Y15-24";"IE";18.7
"T";"THS";"O-Q";"Y15-24";"IE0";18.7
"T";"THS";"O-Q";"Y15-24";"IE01";4.4
"T";"THS";"O-Q";"Y15-24";"IE02";14.3
"T";"THS";"O-Q";"Y15-24";"IT";62.1
"T";"THS";"O-Q";"Y15-24";"ITC";15.3
"T";"THS";"O-Q";"Y15-24";"ITC1";4.8
"T";"THS";"O-Q";"Y15-24";"ITC2";NA
"T";"THS";"O-Q";"Y15-24";"ITC3";NA
"T";"THS";"O-Q";"Y15-24";"ITC4";9.6
"T";"THS";"O-Q";"Y15-24";"ITF";12.4
"T";"THS";"O-Q";"Y15-24";"ITF1";NA
"T";"THS";"O-Q";"Y15-24";"ITF2";NA
"T";"THS";"O-Q";"Y15-24";"ITF3";5.4
"T";"THS";"O-Q";"Y15-24";"ITF4";3.9
"T";"THS";"O-Q";"Y15-24";"ITF5";NA
"T";"THS";"O-Q";"Y15-24";"ITF6";2.1
"T";"THS";"O-Q";"Y15-24";"ITG";6.8
"T";"THS";"O-Q";"Y15-24";"ITG1";5.7
"T";"THS";"O-Q";"Y15-24";"ITG2";NA
"T";"THS";"O-Q";"Y15-24";"ITH";16.2
"T";"THS";"O-Q";"Y15-24";"ITH1";1.6
"T";"THS";"O-Q";"Y15-24";"ITH2";NA
"T";"THS";"O-Q";"Y15-24";"ITH3";6.9
"T";"THS";"O-Q";"Y15-24";"ITH4";NA
"T";"THS";"O-Q";"Y15-24";"ITH5";5.6
"T";"THS";"O-Q";"Y15-24";"ITI";11.4
"T";"THS";"O-Q";"Y15-24";"ITI1";3.5
"T";"THS";"O-Q";"Y15-24";"ITI2";NA
"T";"THS";"O-Q";"Y15-24";"ITI3";NA
"T";"THS";"O-Q";"Y15-24";"ITI4";5.7
"T";"THS";"O-Q";"Y15-24";"LT";7.6
"T";"THS";"O-Q";"Y15-24";"LT0";7.6
"T";"THS";"O-Q";"Y15-24";"LT00";7.6
"T";"THS";"O-Q";"Y15-24";"LU";4
"T";"THS";"O-Q";"Y15-24";"LU0";4
"T";"THS";"O-Q";"Y15-24";"LU00";4
"T";"THS";"O-Q";"Y15-24";"LV";9.5
"T";"THS";"O-Q";"Y15-24";"LV0";9.5
"T";"THS";"O-Q";"Y15-24";"LV00";9.5
"T";"THS";"O-Q";"Y15-24";"MT";4.7
"T";"THS";"O-Q";"Y15-24";"MT0";4.7
"T";"THS";"O-Q";"Y15-24";"MT00";4.7
"T";"THS";"O-Q";"Y15-24";"NL";165.6
"T";"THS";"O-Q";"Y15-24";"NL1";17.8
"T";"THS";"O-Q";"Y15-24";"NL11";8.5
"T";"THS";"O-Q";"Y15-24";"NL12";5.4
"T";"THS";"O-Q";"Y15-24";"NL13";3.9
"T";"THS";"O-Q";"Y15-24";"NL2";33.2
"T";"THS";"O-Q";"Y15-24";"NL21";13.2
"T";"THS";"O-Q";"Y15-24";"NL22";17.9
"T";"THS";"O-Q";"Y15-24";"NL23";2
"T";"THS";"O-Q";"Y15-24";"NL3";82
"T";"THS";"O-Q";"Y15-24";"NL31";13.1
"T";"THS";"O-Q";"Y15-24";"NL32";27.5
"T";"THS";"O-Q";"Y15-24";"NL33";38.2
"T";"THS";"O-Q";"Y15-24";"NL34";3.3
"T";"THS";"O-Q";"Y15-24";"NL4";32.6
"T";"THS";"O-Q";"Y15-24";"NL41";22.6
"T";"THS";"O-Q";"Y15-24";"NL42";10.1
"T";"THS";"O-Q";"Y15-24";"PL";87.7
"T";"THS";"O-Q";"Y15-24";"PL1";26.7
"T";"THS";"O-Q";"Y15-24";"PL11";7
"T";"THS";"O-Q";"Y15-24";"PL12";19.7
"T";"THS";"O-Q";"Y15-24";"PL2";15.7
"T";"THS";"O-Q";"Y15-24";"PL21";5.8
"T";"THS";"O-Q";"Y15-24";"PL22";9.9
"T";"THS";"O-Q";"Y15-24";"PL3";13.7
"T";"THS";"O-Q";"Y15-24";"PL31";NA
"T";"THS";"O-Q";"Y15-24";"PL32";NA
"T";"THS";"O-Q";"Y15-24";"PL33";NA
"T";"THS";"O-Q";"Y15-24";"PL34";NA
"T";"THS";"O-Q";"Y15-24";"PL4";12.5
"T";"THS";"O-Q";"Y15-24";"PL41";7.1
"T";"THS";"O-Q";"Y15-24";"PL42";NA
"T";"THS";"O-Q";"Y15-24";"PL43";NA
"T";"THS";"O-Q";"Y15-24";"PL5";6.2
"T";"THS";"O-Q";"Y15-24";"PL51";NA
"T";"THS";"O-Q";"Y15-24";"PL52";NA
"T";"THS";"O-Q";"Y15-24";"PL6";12.8
"T";"THS";"O-Q";"Y15-24";"PL61";5
"T";"THS";"O-Q";"Y15-24";"PL62";NA
"T";"THS";"O-Q";"Y15-24";"PL63";NA
"T";"THS";"O-Q";"Y15-24";"PT";31.6
"T";"THS";"O-Q";"Y15-24";"PT1";28.5
"T";"THS";"O-Q";"Y15-24";"PT11";10.1
"T";"THS";"O-Q";"Y15-24";"PT15";NA
"T";"THS";"O-Q";"Y15-24";"PT16";6.1
"T";"THS";"O-Q";"Y15-24";"PT17";8.3
"T";"THS";"O-Q";"Y15-24";"PT18";NA
"T";"THS";"O-Q";"Y15-24";"PT2";NA
"T";"THS";"O-Q";"Y15-24";"PT20";NA
"T";"THS";"O-Q";"Y15-24";"PT3";NA
"T";"THS";"O-Q";"Y15-24";"PT30";NA
"T";"THS";"O-Q";"Y15-24";"RO";15.8
"T";"THS";"O-Q";"Y15-24";"RO1";NA
"T";"THS";"O-Q";"Y15-24";"RO11";NA
"T";"THS";"O-Q";"Y15-24";"RO12";NA
"T";"THS";"O-Q";"Y15-24";"RO2";NA
"T";"THS";"O-Q";"Y15-24";"RO21";NA
"T";"THS";"O-Q";"Y15-24";"RO22";NA
"T";"THS";"O-Q";"Y15-24";"RO3";NA
"T";"THS";"O-Q";"Y15-24";"RO31";NA
"T";"THS";"O-Q";"Y15-24";"RO32";NA
"T";"THS";"O-Q";"Y15-24";"RO4";NA
"T";"THS";"O-Q";"Y15-24";"RO41";NA
"T";"THS";"O-Q";"Y15-24";"RO42";NA
"T";"THS";"O-Q";"Y15-24";"SE";115.8
"T";"THS";"O-Q";"Y15-24";"SE1";44
"T";"THS";"O-Q";"Y15-24";"SE11";22
"T";"THS";"O-Q";"Y15-24";"SE12";22
"T";"THS";"O-Q";"Y15-24";"SE2";51.8
"T";"THS";"O-Q";"Y15-24";"SE21";9.6
"T";"THS";"O-Q";"Y15-24";"SE22";16
"T";"THS";"O-Q";"Y15-24";"SE23";26.2
"T";"THS";"O-Q";"Y15-24";"SE3";20.1
"T";"THS";"O-Q";"Y15-24";"SE31";9.1
"T";"THS";"O-Q";"Y15-24";"SE32";4.1
"T";"THS";"O-Q";"Y15-24";"SE33";6.9
"T";"THS";"O-Q";"Y15-24";"SI";4.5
"T";"THS";"O-Q";"Y15-24";"SI0";4.5
"T";"THS";"O-Q";"Y15-24";"SI03";2.4
"T";"THS";"O-Q";"Y15-24";"SI04";2.1
"T";"THS";"O-Q";"Y15-24";"SK";17.2
"T";"THS";"O-Q";"Y15-24";"SK0";17.2
"T";"THS";"O-Q";"Y15-24";"SK01";NA
"T";"THS";"O-Q";"Y15-24";"SK02";4.3
"T";"THS";"O-Q";"Y15-24";"SK03";4.5
"T";"THS";"O-Q";"Y15-24";"SK04";7.3
"T";"THS";"O-Q";"Y15-24";"UK";685.9
"T";"THS";"O-Q";"Y15-24";"UKC";35.3
"T";"THS";"O-Q";"Y15-24";"UKC1";14.9
"T";"THS";"O-Q";"Y15-24";"UKC2";20.4
"T";"THS";"O-Q";"Y15-24";"UKD";85.4
"T";"THS";"O-Q";"Y15-24";"UKD1";5.1
"T";"THS";"O-Q";"Y15-24";"UKD3";31.4
"T";"THS";"O-Q";"Y15-24";"UKD4";21.5
"T";"THS";"O-Q";"Y15-24";"UKD6";5
"T";"THS";"O-Q";"Y15-24";"UKD7";22.4
"T";"THS";"O-Q";"Y15-24";"UKE";62.8
"T";"THS";"O-Q";"Y15-24";"UKE1";9
"T";"THS";"O-Q";"Y15-24";"UKE2";7.3
"T";"THS";"O-Q";"Y15-24";"UKE3";20.9
"T";"THS";"O-Q";"Y15-24";"UKE4";25.6
"T";"THS";"O-Q";"Y15-24";"UKF";58.2
"T";"THS";"O-Q";"Y15-24";"UKF1";26.6
"T";"THS";"O-Q";"Y15-24";"UKF2";21.9
"T";"THS";"O-Q";"Y15-24";"UKF3";9.6
"T";"THS";"O-Q";"Y15-24";"UKG";52.3
"T";"THS";"O-Q";"Y15-24";"UKG1";11.2
"T";"THS";"O-Q";"Y15-24";"UKG2";13.8
"T";"THS";"O-Q";"Y15-24";"UKG3";27.2
"T";"THS";"O-Q";"Y15-24";"UKH";70
"T";"THS";"O-Q";"Y15-24";"UKH1";27.1
"T";"THS";"O-Q";"Y15-24";"UKH2";20.4
"T";"THS";"O-Q";"Y15-24";"UKH3";22.4
"T";"THS";"O-Q";"Y15-24";"UKI";75
"T";"THS";"O-Q";"Y15-24";"UKI3";11.7
"T";"THS";"O-Q";"Y15-24";"UKI4";20.1
"T";"THS";"O-Q";"Y15-24";"UKI5";12.1
"T";"THS";"O-Q";"Y15-24";"UKI6";14.2
"T";"THS";"O-Q";"Y15-24";"UKI7";17
"T";"THS";"O-Q";"Y15-24";"UKJ";91.4
"T";"THS";"O-Q";"Y15-24";"UKJ1";20.1
"T";"THS";"O-Q";"Y15-24";"UKJ2";27.1
"T";"THS";"O-Q";"Y15-24";"UKJ3";19.1
"T";"THS";"O-Q";"Y15-24";"UKJ4";25.1
"T";"THS";"O-Q";"Y15-24";"UKK";63
"T";"THS";"O-Q";"Y15-24";"UKK1";29.5
"T";"THS";"O-Q";"Y15-24";"UKK2";13.8
"T";"THS";"O-Q";"Y15-24";"UKK3";5
"T";"THS";"O-Q";"Y15-24";"UKK4";14.7
"T";"THS";"O-Q";"Y15-24";"UKL";34
"T";"THS";"O-Q";"Y15-24";"UKL1";19.5
"T";"THS";"O-Q";"Y15-24";"UKL2";14.5
"T";"THS";"O-Q";"Y15-24";"UKM";45.8
"T";"THS";"O-Q";"Y15-24";"UKM2";16.4
"T";"THS";"O-Q";"Y15-24";"UKM3";19.8
"T";"THS";"O-Q";"Y15-24";"UKM5";5.7
"T";"THS";"O-Q";"Y15-24";"UKM6";NA
"T";"THS";"O-Q";"Y15-24";"UKN";12.7
"T";"THS";"O-Q";"Y15-24";"UKN0";12.7
"T";"THS";"O-Q";"Y25-64";"AT";879
"T";"THS";"O-Q";"Y25-64";"AT1";403.9
"T";"THS";"O-Q";"Y25-64";"AT11";30.7
"T";"THS";"O-Q";"Y25-64";"AT12";183.6
"T";"THS";"O-Q";"Y25-64";"AT13";189.5
"T";"THS";"O-Q";"Y25-64";"AT2";176.6
"T";"THS";"O-Q";"Y25-64";"AT21";55.4
"T";"THS";"O-Q";"Y25-64";"AT22";121.3
"T";"THS";"O-Q";"Y25-64";"AT3";298.5
"T";"THS";"O-Q";"Y25-64";"AT31";137.5
"T";"THS";"O-Q";"Y25-64";"AT32";53.1
"T";"THS";"O-Q";"Y25-64";"AT33";73
"T";"THS";"O-Q";"Y25-64";"AT34";34.9
"T";"THS";"O-Q";"Y25-64";"BE";1381.6
"T";"THS";"O-Q";"Y25-64";"BE1";108.5
"T";"THS";"O-Q";"Y25-64";"BE10";108.5
"T";"THS";"O-Q";"Y25-64";"BE2";806.1
"T";"THS";"O-Q";"Y25-64";"BE21";206.9
"T";"THS";"O-Q";"Y25-64";"BE22";111.1
"T";"THS";"O-Q";"Y25-64";"BE23";197
"T";"THS";"O-Q";"Y25-64";"BE24";145.9
"T";"THS";"O-Q";"Y25-64";"BE25";145.2
"T";"THS";"O-Q";"Y25-64";"BE3";467
"T";"THS";"O-Q";"Y25-64";"BE31";50.1
"T";"THS";"O-Q";"Y25-64";"BE32";163.4
"T";"THS";"O-Q";"Y25-64";"BE33";140.4
"T";"THS";"O-Q";"Y25-64";"BE34";33.2
"T";"THS";"O-Q";"Y25-64";"BE35";80.1
"T";"THS";"O-Q";"Y25-64";"BG";557.2
"T";"THS";"O-Q";"Y25-64";"BG3";265.8
"T";"THS";"O-Q";"Y25-64";"BG31";59.8
"T";"THS";"O-Q";"Y25-64";"BG32";61.8
"T";"THS";"O-Q";"Y25-64";"BG33";67.2
"T";"THS";"O-Q";"Y25-64";"BG34";76.9
"T";"THS";"O-Q";"Y25-64";"BG4";291.3
"T";"THS";"O-Q";"Y25-64";"BG41";179.7
"T";"THS";"O-Q";"Y25-64";"BG42";111.6
"T";"THS";"O-Q";"Y25-64";"CY";73.9
"T";"THS";"O-Q";"Y25-64";"CY0";73.9
"T";"THS";"O-Q";"Y25-64";"CY00";73.9
"T";"THS";"O-Q";"Y25-64";"CZ";945.8
"T";"THS";"O-Q";"Y25-64";"CZ0";945.8
"T";"THS";"O-Q";"Y25-64";"CZ01";127.3
"T";"THS";"O-Q";"Y25-64";"CZ02";120.6
"T";"THS";"O-Q";"Y25-64";"CZ03";106.7
"T";"THS";"O-Q";"Y25-64";"CZ04";94.4
"T";"THS";"O-Q";"Y25-64";"CZ05";127.1
"T";"THS";"O-Q";"Y25-64";"CZ06";155.2
"T";"THS";"O-Q";"Y25-64";"CZ07";109.9
"T";"THS";"O-Q";"Y25-64";"CZ08";104.5
"T";"THS";"O-Q";"Y25-64";"DE";9285.1
"T";"THS";"O-Q";"Y25-64";"DE1";1172.6
"T";"THS";"O-Q";"Y25-64";"DE11";385.5
"T";"THS";"O-Q";"Y25-64";"DE12";310
"T";"THS";"O-Q";"Y25-64";"DE13";258.7
"T";"THS";"O-Q";"Y25-64";"DE14";218.4
"T";"THS";"O-Q";"Y25-64";"DE2";1405.5
"T";"THS";"O-Q";"Y25-64";"DE21";503.2
"T";"THS";"O-Q";"Y25-64";"DE22";121.6
"T";"THS";"O-Q";"Y25-64";"DE23";128.3
"T";"THS";"O-Q";"Y25-64";"DE24";124.1
"T";"THS";"O-Q";"Y25-64";"DE25";191.4
"T";"THS";"O-Q";"Y25-64";"DE26";152.8
"T";"THS";"O-Q";"Y25-64";"DE27";184.1
"T";"THS";"O-Q";"Y25-64";"DE3";437.5
"T";"THS";"O-Q";"Y25-64";"DE30";437.5
"T";"THS";"O-Q";"Y25-64";"DE4";323.2
"T";"THS";"O-Q";"Y25-64";"DE40";323.2
"T";"THS";"O-Q";"Y25-64";"DE5";75.6
"T";"THS";"O-Q";"Y25-64";"DE50";75.6
"T";"THS";"O-Q";"Y25-64";"DE6";200
"T";"THS";"O-Q";"Y25-64";"DE60";200
"T";"THS";"O-Q";"Y25-64";"DE7";672.9
"T";"THS";"O-Q";"Y25-64";"DE71";387.3
"T";"THS";"O-Q";"Y25-64";"DE72";137.2
"T";"THS";"O-Q";"Y25-64";"DE73";148.4
"T";"THS";"O-Q";"Y25-64";"DE8";192.3
"T";"THS";"O-Q";"Y25-64";"DE80";192.3
"T";"THS";"O-Q";"Y25-64";"DE9";926.1
"T";"THS";"O-Q";"Y25-64";"DE91";188.5
"T";"THS";"O-Q";"Y25-64";"DE92";254.9
"T";"THS";"O-Q";"Y25-64";"DE93";198.3
"T";"THS";"O-Q";"Y25-64";"DE94";284.5
"T";"THS";"O-Q";"Y25-64";"DEA";1965.9
"T";"THS";"O-Q";"Y25-64";"DEA1";534.6
"T";"THS";"O-Q";"Y25-64";"DEA2";512.8
"T";"THS";"O-Q";"Y25-64";"DEA3";297
"T";"THS";"O-Q";"Y25-64";"DEA4";224.8
"T";"THS";"O-Q";"Y25-64";"DEA5";396.7
"T";"THS";"O-Q";"Y25-64";"DEB";488.3
"T";"THS";"O-Q";"Y25-64";"DEB1";190.1
"T";"THS";"O-Q";"Y25-64";"DEB2";62.3
"T";"THS";"O-Q";"Y25-64";"DEB3";235.9
"T";"THS";"O-Q";"Y25-64";"DEC";110
"T";"THS";"O-Q";"Y25-64";"DEC0";110
"T";"THS";"O-Q";"Y25-64";"DED";457.3
"T";"THS";"O-Q";"Y25-64";"DED2";181.9
"T";"THS";"O-Q";"Y25-64";"DED4";159.7
"T";"THS";"O-Q";"Y25-64";"DED5";115.8
"T";"THS";"O-Q";"Y25-64";"DEE";256.8
"T";"THS";"O-Q";"Y25-64";"DEE0";256.8
"T";"THS";"O-Q";"Y25-64";"DEF";347.8
"T";"THS";"O-Q";"Y25-64";"DEF0";347.8
"T";"THS";"O-Q";"Y25-64";"DEG";253.2
"T";"THS";"O-Q";"Y25-64";"DEG0";253.2
"T";"THS";"O-Q";"Y25-64";"DK";823
"T";"THS";"O-Q";"Y25-64";"DK0";823
"T";"THS";"O-Q";"Y25-64";"DK01";274.4
"T";"THS";"O-Q";"Y25-64";"DK02";117
"T";"THS";"O-Q";"Y25-64";"DK03";166.1
"T";"THS";"O-Q";"Y25-64";"DK04";181.6
"T";"THS";"O-Q";"Y25-64";"DK05";84
"T";"THS";"O-Q";"Y25-64";"EE";122.2
"T";"THS";"O-Q";"Y25-64";"EE0";122.2
"T";"THS";"O-Q";"Y25-64";"EE00";122.2
"T";"THS";"O-Q";"Y25-64";"EL";785.8
"T";"THS";"O-Q";"Y25-64";"EL3";327.8
"T";"THS";"O-Q";"Y25-64";"EL30";327.8
"T";"THS";"O-Q";"Y25-64";"EL4";81.2
"T";"THS";"O-Q";"Y25-64";"EL41";17.9
"T";"THS";"O-Q";"Y25-64";"EL42";22.7
"T";"THS";"O-Q";"Y25-64";"EL43";40.6
"T";"THS";"O-Q";"Y25-64";"EL5";210.1
"T";"THS";"O-Q";"Y25-64";"EL51";45
"T";"THS";"O-Q";"Y25-64";"EL52";121.3
"T";"THS";"O-Q";"Y25-64";"EL53";18.3
"T";"THS";"O-Q";"Y25-64";"EL54";25.5
"T";"THS";"O-Q";"Y25-64";"EL6";166.6
"T";"THS";"O-Q";"Y25-64";"EL61";51.9
"T";"THS";"O-Q";"Y25-64";"EL62";12.9
"T";"THS";"O-Q";"Y25-64";"EL63";41.1
"T";"THS";"O-Q";"Y25-64";"EL64";27
"T";"THS";"O-Q";"Y25-64";"EL65";33.7
"T";"THS";"O-Q";"Y25-64";"ES";3747.8
"T";"THS";"O-Q";"Y25-64";"ES1";355
"T";"THS";"O-Q";"Y25-64";"ES11";218.6
"T";"THS";"O-Q";"Y25-64";"ES12";84.8
"T";"THS";"O-Q";"Y25-64";"ES13";51.6
"T";"THS";"O-Q";"Y25-64";"ES2";396.6
"T";"THS";"O-Q";"Y25-64";"ES21";192.1
"T";"THS";"O-Q";"Y25-64";"ES22";60.8
"T";"THS";"O-Q";"Y25-64";"ES23";27.4
"T";"THS";"O-Q";"Y25-64";"ES24";116.2
"T";"THS";"O-Q";"Y25-64";"ES3";588.8
"T";"THS";"O-Q";"Y25-64";"ES30";588.8
"T";"THS";"O-Q";"Y25-64";"ES4";497.8
"T";"THS";"O-Q";"Y25-64";"ES41";227.3
"T";"THS";"O-Q";"Y25-64";"ES42";171.4
"T";"THS";"O-Q";"Y25-64";"ES43";99.2
"T";"THS";"O-Q";"Y25-64";"ES5";1000.3
"T";"THS";"O-Q";"Y25-64";"ES51";575.5
"T";"THS";"O-Q";"Y25-64";"ES52";335.6
"T";"THS";"O-Q";"Y25-64";"ES53";89.3
"T";"THS";"O-Q";"Y25-64";"ES6";750.5
"T";"THS";"O-Q";"Y25-64";"ES61";623.2
"T";"THS";"O-Q";"Y25-64";"ES62";102.7
"T";"THS";"O-Q";"Y25-64";"ES63";12.9
"T";"THS";"O-Q";"Y25-64";"ES64";11.7
"T";"THS";"O-Q";"Y25-64";"ES7";158.9
"T";"THS";"O-Q";"Y25-64";"ES70";158.9
"T";"THS";"O-Q";"Y25-64";"FI";635.5
"T";"THS";"O-Q";"Y25-64";"FI1";631.5
"T";"THS";"O-Q";"Y25-64";"FI19";155.8
"T";"THS";"O-Q";"Y25-64";"FI1B";184.7
"T";"THS";"O-Q";"Y25-64";"FI1C";132.8
"T";"THS";"O-Q";"Y25-64";"FI1D";158.2
"T";"THS";"O-Q";"Y25-64";"FI2";4
"T";"THS";"O-Q";"Y25-64";"FI20";4
"T";"THS";"O-Q";"Y25-64";"FR";7760.2
