"unit";"sex";"age";"geo";"X2015"
"NR";"M";"Y25-64";"PT18";192166
"NR";"M";"Y65-74";"PT18";36437
"NR";"M";"YGE75";"PT18";38811
"NR";"T";"TOTAL";"PT18";733370
"NR";"T";"Y0-14";"PT18";96211
"NR";"T";"Y15-24";"PT18";71509
"NR";"T";"Y25-64";"PT18";386217
"NR";"T";"Y65-74";"PT18";81575
"NR";"T";"YGE75";"PT18";97858
"NR";"F";"TOTAL";"PT2";125595
"NR";"F";"Y0-14";"PT2";20311
"NR";"F";"Y15-24";"PT2";16704
"NR";"F";"Y25-64";"PT2";69098
"NR";"F";"Y65-74";"PT2";9861
"NR";"F";"YGE75";"PT2";9621
"NR";"M";"TOTAL";"PT2";120758
"NR";"M";"Y0-14";"PT2";21170
"NR";"M";"Y15-24";"PT2";17328
"NR";"M";"Y25-64";"PT2";69132
"NR";"M";"Y65-74";"PT2";7822
"NR";"M";"YGE75";"PT2";5306
"NR";"T";"TOTAL";"PT2";246353
"NR";"T";"Y0-14";"PT2";41481
"NR";"T";"Y15-24";"PT2";34032
"NR";"T";"Y25-64";"PT2";138230
"NR";"T";"Y65-74";"PT2";17683
"NR";"T";"YGE75";"PT2";14927
"NR";"F";"TOTAL";"PT20";125595
"NR";"F";"Y0-14";"PT20";20311
"NR";"F";"Y15-24";"PT20";16704
"NR";"F";"Y25-64";"PT20";69098
"NR";"F";"Y65-74";"PT20";9861
"NR";"F";"YGE75";"PT20";9621
"NR";"M";"TOTAL";"PT20";120758
"NR";"M";"Y0-14";"PT20";21170
"NR";"M";"Y15-24";"PT20";17328
"NR";"M";"Y25-64";"PT20";69132
"NR";"M";"Y65-74";"PT20";7822
"NR";"M";"YGE75";"PT20";5306
"NR";"T";"TOTAL";"PT20";246353
"NR";"T";"Y0-14";"PT20";41481
"NR";"T";"Y15-24";"PT20";34032
"NR";"T";"Y25-64";"PT20";138230
"NR";"T";"Y65-74";"PT20";17683
"NR";"T";"YGE75";"PT20";14927
"NR";"F";"TOTAL";"PT3";137618
"NR";"F";"Y0-14";"PT3";19198
"NR";"F";"Y15-24";"PT3";15843
"NR";"F";"Y25-64";"PT3";77227
"NR";"F";"Y65-74";"PT3";12843
"NR";"F";"YGE75";"PT3";12507
"NR";"M";"TOTAL";"PT3";121068
"NR";"M";"Y0-14";"PT3";20080
"NR";"M";"Y15-24";"PT3";16853
"NR";"M";"Y25-64";"PT3";70267
"NR";"M";"Y65-74";"PT3";8233
"NR";"M";"YGE75";"PT3";5635
"NR";"T";"TOTAL";"PT3";258686
"NR";"T";"Y0-14";"PT3";39278
"NR";"T";"Y15-24";"PT3";32696
"NR";"T";"Y25-64";"PT3";147494
"NR";"T";"Y65-74";"PT3";21076
"NR";"T";"YGE75";"PT3";18142
"NR";"F";"TOTAL";"PT30";137618
"NR";"F";"Y0-14";"PT30";19198
"NR";"F";"Y15-24";"PT30";15843
"NR";"F";"Y25-64";"PT30";77227
"NR";"F";"Y65-74";"PT30";12843
"NR";"F";"YGE75";"PT30";12507
"NR";"M";"TOTAL";"PT30";121068
"NR";"M";"Y0-14";"PT30";20080
"NR";"M";"Y15-24";"PT30";16853
"NR";"M";"Y25-64";"PT30";70267
"NR";"M";"Y65-74";"PT30";8233
"NR";"M";"YGE75";"PT30";5635
"NR";"T";"TOTAL";"PT30";258686
"NR";"T";"Y0-14";"PT30";39278
"NR";"T";"Y15-24";"PT30";32696
"NR";"T";"Y25-64";"PT30";147494
"NR";"T";"Y65-74";"PT30";21076
"NR";"T";"YGE75";"PT30";18142
"NR";"F";"TOTAL";"RO";10163573
"NR";"F";"Y0-14";"RO";1498022
"NR";"F";"Y15-24";"RO";1071252
"NR";"F";"Y25-64";"RO";5578351
"NR";"F";"Y65-74";"RO";1029238
"NR";"F";"YGE75";"RO";986710
"NR";"M";"TOTAL";"RO";9707074
"NR";"M";"Y0-14";"RO";1583062
"NR";"M";"Y15-24";"RO";1138764
"NR";"M";"Y25-64";"RO";5625696
"NR";"M";"Y65-74";"RO";782537
"NR";"M";"YGE75";"RO";577015
"NR";"T";"TOTAL";"RO";19870647
"NR";"T";"Y0-14";"RO";3081084
"NR";"T";"Y15-24";"RO";2210016
"NR";"T";"Y25-64";"RO";11204047
"NR";"T";"Y65-74";"RO";1811775
"NR";"T";"YGE75";"RO";1563725
"NR";"F";"TOTAL";"RO1";2520695
"NR";"F";"Y0-14";"RO1";383640
"NR";"F";"Y15-24";"RO1";275019
"NR";"F";"Y25-64";"RO1";1389869
"NR";"F";"Y65-74";"RO1";252291
"NR";"F";"YGE75";"RO1";219876
"NR";"M";"TOTAL";"RO1";2414995
"NR";"M";"Y0-14";"RO1";403946
"NR";"M";"Y15-24";"RO1";288631
"NR";"M";"Y25-64";"RO1";1399884
"NR";"M";"Y65-74";"RO1";194393
"NR";"M";"YGE75";"RO1";128141
"NR";"T";"TOTAL";"RO1";4935690
"NR";"T";"Y0-14";"RO1";787586
"NR";"T";"Y15-24";"RO1";563650
"NR";"T";"Y25-64";"RO1";2789753
"NR";"T";"Y65-74";"RO1";446684
"NR";"T";"YGE75";"RO1";348017
"NR";"F";"TOTAL";"RO11";1324123
"NR";"F";"Y0-14";"RO11";198242
"NR";"F";"Y15-24";"RO11";150104
"NR";"F";"Y25-64";"RO11";729812
"NR";"F";"Y65-74";"RO11";133755
"NR";"F";"YGE75";"RO11";112210
"NR";"M";"TOTAL";"RO11";1261420
"NR";"M";"Y0-14";"RO11";208048
"NR";"M";"Y15-24";"RO11";155548
"NR";"M";"Y25-64";"RO11";732367
"NR";"M";"Y65-74";"RO11";100471
"NR";"M";"YGE75";"RO11";64986
"NR";"T";"TOTAL";"RO11";2585543
"NR";"T";"Y0-14";"RO11";406290
"NR";"T";"Y15-24";"RO11";305652
"NR";"T";"Y25-64";"RO11";1462179
"NR";"T";"Y65-74";"RO11";234226
"NR";"T";"YGE75";"RO11";177196
"NR";"F";"TOTAL";"RO12";1196572
"NR";"F";"Y0-14";"RO12";185398
"NR";"F";"Y15-24";"RO12";124915
"NR";"F";"Y25-64";"RO12";660057
"NR";"F";"Y65-74";"RO12";118536
"NR";"F";"YGE75";"RO12";107666
"NR";"M";"TOTAL";"RO12";1153575
"NR";"M";"Y0-14";"RO12";195898
"NR";"M";"Y15-24";"RO12";133083
"NR";"M";"Y25-64";"RO12";667517
"NR";"M";"Y65-74";"RO12";93922
"NR";"M";"YGE75";"RO12";63155
"NR";"T";"TOTAL";"RO12";2350147
"NR";"T";"Y0-14";"RO12";381296
"NR";"T";"Y15-24";"RO12";257998
"NR";"T";"Y25-64";"RO12";1327574
"NR";"T";"Y65-74";"RO12";212458
"NR";"T";"YGE75";"RO12";170821
"NR";"F";"TOTAL";"RO2";2915405
"NR";"F";"Y0-14";"RO2";474310
"NR";"F";"Y15-24";"RO2";325711
"NR";"F";"Y25-64";"RO2";1531445
"NR";"F";"Y65-74";"RO2";291370
"NR";"F";"YGE75";"RO2";292569
"NR";"M";"TOTAL";"RO2";2846545
"NR";"M";"Y0-14";"RO2";500156
"NR";"M";"Y15-24";"RO2";352590
"NR";"M";"Y25-64";"RO2";1589863
"NR";"M";"Y65-74";"RO2";223460
"NR";"M";"YGE75";"RO2";180476
"NR";"T";"TOTAL";"RO2";5761950
"NR";"T";"Y0-14";"RO2";974466
"NR";"T";"Y15-24";"RO2";678301
"NR";"T";"Y25-64";"RO2";3121308
"NR";"T";"Y65-74";"RO2";514830
"NR";"T";"YGE75";"RO2";473045
"NR";"F";"TOTAL";"RO21";1646781
"NR";"F";"Y0-14";"RO21";284958
"NR";"F";"Y15-24";"RO21";197905
"NR";"F";"Y25-64";"RO21";839620
"NR";"F";"Y65-74";"RO21";159334
"NR";"F";"YGE75";"RO21";164964
"NR";"M";"TOTAL";"RO21";1622817
"NR";"M";"Y0-14";"RO21";300527
"NR";"M";"Y15-24";"RO21";214212
"NR";"M";"Y25-64";"RO21";882025
"NR";"M";"Y65-74";"RO21";121536
"NR";"M";"YGE75";"RO21";104517
"NR";"T";"TOTAL";"RO21";3269598
"NR";"T";"Y0-14";"RO21";585485
"NR";"T";"Y15-24";"RO21";412117
"NR";"T";"Y25-64";"RO21";1721645
"NR";"T";"Y65-74";"RO21";280870
"NR";"T";"YGE75";"RO21";269481
"NR";"F";"TOTAL";"RO22";1268624
"NR";"F";"Y0-14";"RO22";189352
"NR";"F";"Y15-24";"RO22";127806
"NR";"F";"Y25-64";"RO22";691825
"NR";"F";"Y65-74";"RO22";132036
"NR";"F";"YGE75";"RO22";127605
"NR";"M";"TOTAL";"RO22";1223728
"NR";"M";"Y0-14";"RO22";199629
"NR";"M";"Y15-24";"RO22";138378
"NR";"M";"Y25-64";"RO22";707838
"NR";"M";"Y65-74";"RO22";101924
"NR";"M";"YGE75";"RO22";75959
"NR";"T";"TOTAL";"RO22";2492352
"NR";"T";"Y0-14";"RO22";388981
"NR";"T";"Y15-24";"RO22";266184
"NR";"T";"Y25-64";"RO22";1399663
"NR";"T";"Y65-74";"RO22";233960
"NR";"T";"YGE75";"RO22";203564
"NR";"F";"TOTAL";"RO3";2772211
"NR";"F";"Y0-14";"RO3";375871
"NR";"F";"Y15-24";"RO3";261374
"NR";"F";"Y25-64";"RO3";1579032
"NR";"F";"Y65-74";"RO3";276175
"NR";"F";"YGE75";"RO3";279759
"NR";"M";"TOTAL";"RO3";2573275
"NR";"M";"Y0-14";"RO3";399236
"NR";"M";"Y15-24";"RO3";274792
"NR";"M";"Y25-64";"RO3";1540677
"NR";"M";"Y65-74";"RO3";203987
"NR";"M";"YGE75";"RO3";154583
"NR";"T";"TOTAL";"RO3";5345486
"NR";"T";"Y0-14";"RO3";775107
"NR";"T";"Y15-24";"RO3";536166
"NR";"T";"Y25-64";"RO3";3119709
"NR";"T";"Y65-74";"RO3";480162
"NR";"T";"YGE75";"RO3";434342
"NR";"F";"TOTAL";"RO31";1559733
"NR";"F";"Y0-14";"RO31";222430
"NR";"F";"Y15-24";"RO31";158471
"NR";"F";"Y25-64";"RO31";832443
"NR";"F";"Y65-74";"RO31";172312
"NR";"F";"YGE75";"RO31";174077
"NR";"M";"TOTAL";"RO31";1501553
"NR";"M";"Y0-14";"RO31";235725
"NR";"M";"Y15-24";"RO31";172965
"NR";"M";"Y25-64";"RO31";862849
"NR";"M";"Y65-74";"RO31";130314
"NR";"M";"YGE75";"RO31";99700
"NR";"T";"TOTAL";"RO31";3061286
"NR";"T";"Y0-14";"RO31";458155
"NR";"T";"Y15-24";"RO31";331436
"NR";"T";"Y25-64";"RO31";1695292
"NR";"T";"Y65-74";"RO31";302626
"NR";"T";"YGE75";"RO31";273777
"NR";"F";"TOTAL";"RO32";1212478
"NR";"F";"Y0-14";"RO32";153441
"NR";"F";"Y15-24";"RO32";102903
"NR";"F";"Y25-64";"RO32";746589
"NR";"F";"Y65-74";"RO32";103863
"NR";"F";"YGE75";"RO32";105682
"NR";"M";"TOTAL";"RO32";1071722
"NR";"M";"Y0-14";"RO32";163511
"NR";"M";"Y15-24";"RO32";101827
"NR";"M";"Y25-64";"RO32";677828
"NR";"M";"Y65-74";"RO32";73673
"NR";"M";"YGE75";"RO32";54883
"NR";"T";"TOTAL";"RO32";2284200
"NR";"T";"Y0-14";"RO32";316952
"NR";"T";"Y15-24";"RO32";204730
"NR";"T";"Y25-64";"RO32";1424417
"NR";"T";"Y65-74";"RO32";177536
"NR";"T";"YGE75";"RO32";160565
"NR";"F";"TOTAL";"RO4";1955262
"NR";"F";"Y0-14";"RO4";264201
"NR";"F";"Y15-24";"RO4";209148
"NR";"F";"Y25-64";"RO4";1078005
"NR";"F";"Y65-74";"RO4";209402
"NR";"F";"YGE75";"RO4";194506
"NR";"M";"TOTAL";"RO4";1872259
"NR";"M";"Y0-14";"RO4";279724
"NR";"M";"Y15-24";"RO4";222751
"NR";"M";"Y25-64";"RO4";1095272
"NR";"M";"Y65-74";"RO4";160697
"NR";"M";"YGE75";"RO4";113815
"NR";"T";"TOTAL";"RO4";3827521
"NR";"T";"Y0-14";"RO4";543925
"NR";"T";"Y15-24";"RO4";431899
"NR";"T";"Y25-64";"RO4";2173277
"NR";"T";"Y65-74";"RO4";370099
"NR";"T";"YGE75";"RO4";308321
"NR";"F";"TOTAL";"RO41";1024909
"NR";"F";"Y0-14";"RO41";139582
"NR";"F";"Y15-24";"RO41";108797
"NR";"F";"Y25-64";"RO41";551934
"NR";"F";"Y65-74";"RO41";113249
"NR";"F";"YGE75";"RO41";111347
"NR";"M";"TOTAL";"RO41";990857
"NR";"M";"Y0-14";"RO41";147749
"NR";"M";"Y15-24";"RO41";118661
"NR";"M";"Y25-64";"RO41";569481
"NR";"M";"Y65-74";"RO41";88508
"NR";"M";"YGE75";"RO41";66458
"NR";"T";"TOTAL";"RO41";2015766
"NR";"T";"Y0-14";"RO41";287331
"NR";"T";"Y15-24";"RO41";227458
"NR";"T";"Y25-64";"RO41";1121415
"NR";"T";"Y65-74";"RO41";201757
"NR";"T";"YGE75";"RO41";177805
"NR";"F";"TOTAL";"RO42";930353
"NR";"F";"Y0-14";"RO42";124619
"NR";"F";"Y15-24";"RO42";100351
"NR";"F";"Y25-64";"RO42";526071
"NR";"F";"Y65-74";"RO42";96153
"NR";"F";"YGE75";"RO42";83159
"NR";"M";"TOTAL";"RO42";881402
"NR";"M";"Y0-14";"RO42";131975
"NR";"M";"Y15-24";"RO42";104090
"NR";"M";"Y25-64";"RO42";525791
"NR";"M";"Y65-74";"RO42";72189
"NR";"M";"YGE75";"RO42";47357
"NR";"T";"TOTAL";"RO42";1811755
"NR";"T";"Y0-14";"RO42";256594
"NR";"T";"Y15-24";"RO42";204441
"NR";"T";"Y25-64";"RO42";1051862
"NR";"T";"Y65-74";"RO42";168342
"NR";"T";"YGE75";"RO42";130516
"NR";"F";"TOTAL";"SE";4875115
"NR";"F";"Y0-14";"SE";817676
"NR";"F";"Y15-24";"SE";581127
"NR";"F";"Y25-64";"SE";2440112
"NR";"F";"Y65-74";"SE";547625
"NR";"F";"YGE75";"SE";488575
"NR";"M";"TOTAL";"SE";4872240
"NR";"M";"Y0-14";"SE";864357
"NR";"M";"Y15-24";"SE";617638
"NR";"M";"Y25-64";"SE";2513561
"NR";"M";"Y65-74";"SE";530770
"NR";"M";"YGE75";"SE";345914
"NR";"T";"TOTAL";"SE";9747355
"NR";"T";"Y0-14";"SE";1682033
"NR";"T";"Y15-24";"SE";1198765
"NR";"T";"Y25-64";"SE";4953673
"NR";"T";"Y65-74";"SE";1078395
"NR";"T";"YGE75";"SE";834489
"NR";"F";"TOTAL";"SE1";1915599
"NR";"F";"Y0-14";"SE1";333250
"NR";"F";"Y15-24";"SE1";227931
"NR";"F";"Y25-64";"SE1";984136
"NR";"F";"Y65-74";"SE1";201699
"NR";"F";"YGE75";"SE1";168583
"NR";"M";"TOTAL";"SE1";1904011
"NR";"M";"Y0-14";"SE1";352778
"NR";"M";"Y15-24";"SE1";238082
"NR";"M";"Y25-64";"SE1";1006732
"NR";"M";"Y65-74";"SE1";189713
"NR";"M";"YGE75";"SE1";116706
"NR";"T";"TOTAL";"SE1";3819610
"NR";"T";"Y0-14";"SE1";686028
"NR";"T";"Y15-24";"SE1";466013
"NR";"T";"Y25-64";"SE1";1990868
"NR";"T";"Y65-74";"SE1";391412
"NR";"T";"YGE75";"SE1";285289
"NR";"F";"TOTAL";"SE11";1105440
"NR";"F";"Y0-14";"SE11";198990
"NR";"F";"Y15-24";"SE11";125850
"NR";"F";"Y25-64";"SE11";589036
"NR";"F";"Y65-74";"SE11";105713
"NR";"F";"YGE75";"SE11";85851
"NR";"M";"TOTAL";"SE11";1092604
"NR";"M";"Y0-14";"SE11";210475
"NR";"M";"Y15-24";"SE11";129982
"NR";"M";"Y25-64";"SE11";598608
"NR";"M";"Y65-74";"SE11";96562
"NR";"M";"YGE75";"SE11";56977
"NR";"T";"TOTAL";"SE11";2198044
"NR";"T";"Y0-14";"SE11";409465
"NR";"T";"Y15-24";"SE11";255832
"NR";"T";"Y25-64";"SE11";1187644
"NR";"T";"Y65-74";"SE11";202275
"NR";"T";"YGE75";"SE11";142828
"NR";"F";"TOTAL";"SE12";810159
"NR";"F";"Y0-14";"SE12";134260
"NR";"F";"Y15-24";"SE12";102081
"NR";"F";"Y25-64";"SE12";395100
"NR";"F";"Y65-74";"SE12";95986
"NR";"F";"YGE75";"SE12";82732
"NR";"M";"TOTAL";"SE12";811407
"NR";"M";"Y0-14";"SE12";142303
"NR";"M";"Y15-24";"SE12";108100
"NR";"M";"Y25-64";"SE12";408124
"NR";"M";"Y65-74";"SE12";93151
"NR";"M";"YGE75";"SE12";59729
"NR";"T";"TOTAL";"SE12";1621566
"NR";"T";"Y0-14";"SE12";276563
"NR";"T";"Y15-24";"SE12";210181
"NR";"T";"Y25-64";"SE12";803224
"NR";"T";"Y65-74";"SE12";189137
"NR";"T";"YGE75";"SE12";142461
"NR";"F";"TOTAL";"SE2";2107226
"NR";"F";"Y0-14";"SE2";351778
"NR";"F";"Y15-24";"SE2";253301
"NR";"F";"Y25-64";"SE2";1045649
"NR";"F";"Y65-74";"SE2";237279
"NR";"F";"YGE75";"SE2";219219
"NR";"M";"TOTAL";"SE2";2104759
"NR";"M";"Y0-14";"SE2";372356
"NR";"M";"Y15-24";"SE2";268711
"NR";"M";"Y25-64";"SE2";1075332
"NR";"M";"Y65-74";"SE2";232093
"NR";"M";"YGE75";"SE2";156267
"NR";"T";"TOTAL";"SE2";4211985
"NR";"T";"Y0-14";"SE2";724134
"NR";"T";"Y15-24";"SE2";522012
"NR";"T";"Y25-64";"SE2";2120981
"NR";"T";"Y65-74";"SE2";469372
"NR";"T";"YGE75";"SE2";375486
"NR";"F";"TOTAL";"SE21";410732
"NR";"F";"Y0-14";"SE21";67193
"NR";"F";"Y15-24";"SE21";49445
"NR";"F";"Y25-64";"SE21";196532
"NR";"F";"Y65-74";"SE21";49717
"NR";"F";"YGE75";"SE21";47845
"NR";"M";"TOTAL";"SE21";415511
"NR";"M";"Y0-14";"SE21";71130
"NR";"M";"Y15-24";"SE21";54053
"NR";"M";"Y25-64";"SE21";206288
"NR";"M";"Y65-74";"SE21";49755
"NR";"M";"YGE75";"SE21";34285
"NR";"T";"TOTAL";"SE21";826243
"NR";"T";"Y0-14";"SE21";138323
"NR";"T";"Y15-24";"SE21";103498
"NR";"T";"Y25-64";"SE21";402820
"NR";"T";"Y65-74";"SE21";99472
"NR";"T";"YGE75";"SE21";82130
"NR";"F";"TOTAL";"SE22";724928
"NR";"F";"Y0-14";"SE22";121869
"NR";"F";"Y15-24";"SE22";86100
"NR";"F";"Y25-64";"SE22";361933
"NR";"F";"Y65-74";"SE22";80969
"NR";"F";"YGE75";"SE22";74057
"NR";"M";"TOTAL";"SE22";718137
"NR";"M";"Y0-14";"SE22";128569
"NR";"M";"Y15-24";"SE22";90210
"NR";"M";"Y25-64";"SE22";368932
"NR";"M";"Y65-74";"SE22";78091
"NR";"M";"YGE75";"SE22";52335
"NR";"T";"TOTAL";"SE22";1443065
"NR";"T";"Y0-14";"SE22";250438
"NR";"T";"Y15-24";"SE22";176310
"NR";"T";"Y25-64";"SE22";730865
"NR";"T";"Y65-74";"SE22";159060
"NR";"T";"YGE75";"SE22";126392
"NR";"F";"TOTAL";"SE23";971566
"NR";"F";"Y0-14";"SE23";162716
"NR";"F";"Y15-24";"SE23";117756
"NR";"F";"Y25-64";"SE23";487184
"NR";"F";"Y65-74";"SE23";106593
"NR";"F";"YGE75";"SE23";97317
"NR";"M";"TOTAL";"SE23";971111
"NR";"M";"Y0-14";"SE23";172657
"NR";"M";"Y15-24";"SE23";124448
"NR";"M";"Y25-64";"SE23";500112
"NR";"M";"Y65-74";"SE23";104247
"NR";"M";"YGE75";"SE23";69647
"NR";"T";"TOTAL";"SE23";1942677
"NR";"T";"Y0-14";"SE23";335373
"NR";"T";"Y15-24";"SE23";242204
"NR";"T";"Y25-64";"SE23";987296
"NR";"T";"Y65-74";"SE23";210840
"NR";"T";"YGE75";"SE23";166964
"NR";"F";"TOTAL";"SE3";852290
"NR";"F";"Y0-14";"SE3";132648
"NR";"F";"Y15-24";"SE3";99895
"NR";"F";"Y25-64";"SE3";410327
"NR";"F";"Y65-74";"SE3";108647
"NR";"F";"YGE75";"SE3";100773
"NR";"M";"TOTAL";"SE3";863470
"NR";"M";"Y0-14";"SE3";139223
"NR";"M";"Y15-24";"SE3";110845
"NR";"M";"Y25-64";"SE3";431497
"NR";"M";"Y65-74";"SE3";108964
"NR";"M";"YGE75";"SE3";72941
"NR";"T";"TOTAL";"SE3";1715760
"NR";"T";"Y0-14";"SE3";271871
"NR";"T";"Y15-24";"SE3";210740
"NR";"T";"Y25-64";"SE3";841824
"NR";"T";"Y65-74";"SE3";217611
"NR";"T";"YGE75";"SE3";173714
"NR";"F";"TOTAL";"SE31";415631
"NR";"F";"Y0-14";"SE31";64317
"NR";"F";"Y15-24";"SE31";47854
"NR";"F";"Y25-64";"SE31";199080
"NR";"F";"Y65-74";"SE31";54316
"NR";"F";"YGE75";"SE31";50064
"NR";"M";"TOTAL";"SE31";417954
"NR";"M";"Y0-14";"SE31";67629
"NR";"M";"Y15-24";"SE31";52453
"NR";"M";"Y25-64";"SE31";207514
"NR";"M";"Y65-74";"SE31";54284
"NR";"M";"YGE75";"SE31";36074
"NR";"T";"TOTAL";"SE31";833585
"NR";"T";"Y0-14";"SE31";131946
"NR";"T";"Y15-24";"SE31";100307
"NR";"T";"Y25-64";"SE31";406594
"NR";"T";"Y65-74";"SE31";108600
"NR";"T";"YGE75";"SE31";86138
"NR";"F";"TOTAL";"SE32";184079
"NR";"F";"Y0-14";"SE32";29215
"NR";"F";"Y15-24";"SE32";20550
"NR";"F";"Y25-64";"SE32";88501
"NR";"F";"Y65-74";"SE32";23807
"NR";"F";"YGE75";"SE32";22006
"NR";"M";"TOTAL";"SE32";185747
"NR";"M";"Y0-14";"SE32";30365
"NR";"M";"Y15-24";"SE32";22643
"NR";"M";"Y25-64";"SE32";92682
"NR";"M";"Y65-74";"SE32";23996
"NR";"M";"YGE75";"SE32";16061
"NR";"T";"TOTAL";"SE32";369826
"NR";"T";"Y0-14";"SE32";59580
"NR";"T";"Y15-24";"SE32";43193
"NR";"T";"Y25-64";"SE32";181183
"NR";"T";"Y65-74";"SE32";47803
"NR";"T";"YGE75";"SE32";38067
"NR";"F";"TOTAL";"SE33";252580
"NR";"F";"Y0-14";"SE33";39116
"NR";"F";"Y15-24";"SE33";31491
"NR";"F";"Y25-64";"SE33";122746
"NR";"F";"Y65-74";"SE33";30524
"NR";"F";"YGE75";"SE33";28703
"NR";"M";"TOTAL";"SE33";259769
"NR";"M";"Y0-14";"SE33";41229
"NR";"M";"Y15-24";"SE33";35749
"NR";"M";"Y25-64";"SE33";131301
"NR";"M";"Y65-74";"SE33";30684
"NR";"M";"YGE75";"SE33";20806
"NR";"T";"TOTAL";"SE33";512349
"NR";"T";"Y0-14";"SE33";80345
"NR";"T";"Y15-24";"SE33";67240
"NR";"T";"Y25-64";"SE33";254047
"NR";"T";"Y65-74";"SE33";61208
"NR";"T";"YGE75";"SE33";49509
"NR";"F";"TOTAL";"SI";1040645
"NR";"F";"Y0-14";"SI";147703
"NR";"F";"Y15-24";"SI";98529
"NR";"F";"Y25-64";"SI";576443
"NR";"F";"Y65-74";"SI";104682
"NR";"F";"YGE75";"SI";113288
"NR";"M";"TOTAL";"SI";1022229
"NR";"M";"Y0-14";"SI";156607
"NR";"M";"Y15-24";"SI";104180
"NR";"M";"Y25-64";"SI";610026
"NR";"M";"Y65-74";"SI";90222
"NR";"M";"YGE75";"SI";61194
"NR";"T";"TOTAL";"SI";2062874
"NR";"T";"Y0-14";"SI";304310
"NR";"T";"Y15-24";"SI";202709
"NR";"T";"Y25-64";"SI";1186469
"NR";"T";"Y65-74";"SI";194904
"NR";"T";"YGE75";"SI";174482
"NR";"F";"TOTAL";"SI0";1040645
"NR";"F";"Y0-14";"SI0";147703
"NR";"F";"Y15-24";"SI0";98529
"NR";"F";"Y25-64";"SI0";576443
"NR";"F";"Y65-74";"SI0";104682
"NR";"F";"YGE75";"SI0";113288
"NR";"M";"TOTAL";"SI0";1022229
"NR";"M";"Y0-14";"SI0";156607
"NR";"M";"Y15-24";"SI0";104180
"NR";"M";"Y25-64";"SI0";610026
"NR";"M";"Y65-74";"SI0";90222
"NR";"M";"YGE75";"SI0";61194
"NR";"T";"TOTAL";"SI0";2062874
"NR";"T";"Y0-14";"SI0";304310
"NR";"T";"Y15-24";"SI0";202709
"NR";"T";"Y25-64";"SI0";1186469
"NR";"T";"Y65-74";"SI0";194904
"NR";"T";"YGE75";"SI0";174482
"NR";"F";"TOTAL";"SI03";548110
"NR";"F";"Y0-14";"SI03";75929
"NR";"F";"Y15-24";"SI03";48643
"NR";"F";"Y25-64";"SI03";306685
"NR";"F";"Y65-74";"SI03";56698
"NR";"F";"YGE75";"SI03";60155
"NR";"M";"TOTAL";"SI03";545435
"NR";"M";"Y0-14";"SI03";80150
"NR";"M";"Y15-24";"SI03";54135
"NR";"M";"Y25-64";"SI03";330228
"NR";"M";"Y65-74";"SI03";49646
"NR";"M";"YGE75";"SI03";31276
"NR";"T";"TOTAL";"SI03";1093545
"NR";"T";"Y0-14";"SI03";156079
"NR";"T";"Y15-24";"SI03";102778
"NR";"T";"Y25-64";"SI03";636913
"NR";"T";"Y65-74";"SI03";106344
"NR";"T";"YGE75";"SI03";91431
"NR";"F";"TOTAL";"SI04";492535
"NR";"F";"Y0-14";"SI04";71774
"NR";"F";"Y15-24";"SI04";49886
"NR";"F";"Y25-64";"SI04";269758
"NR";"F";"Y65-74";"SI04";47984
"NR";"F";"YGE75";"SI04";53133
"NR";"M";"TOTAL";"SI04";476794
"NR";"M";"Y0-14";"SI04";76457
"NR";"M";"Y15-24";"SI04";50045
"NR";"M";"Y25-64";"SI04";279798
"NR";"M";"Y65-74";"SI04";40576
"NR";"M";"YGE75";"SI04";29918
"NR";"T";"TOTAL";"SI04";969329
"NR";"T";"Y0-14";"SI04";148231
"NR";"T";"Y15-24";"SI04";99931
"NR";"T";"Y25-64";"SI04";549556
"NR";"T";"Y65-74";"SI04";88560
"NR";"T";"YGE75";"SI04";83051
"NR";"F";"TOTAL";"SK";2779021
"NR";"F";"Y0-14";"SK";404264
"NR";"F";"Y15-24";"SK";321955
"NR";"F";"Y25-64";"SK";1586518
"NR";"F";"Y65-74";"SK";260850
"NR";"F";"YGE75";"SK";205434
"NR";"M";"TOTAL";"SK";2642328
"NR";"M";"Y0-14";"SK";425917
"NR";"M";"Y15-24";"SK";337280
"NR";"M";"Y25-64";"SK";1588536
"NR";"M";"Y65-74";"SK";190425
"NR";"M";"YGE75";"SK";100170
"NR";"T";"TOTAL";"SK";5421349
"NR";"T";"Y0-14";"SK";830181
"NR";"T";"Y15-24";"SK";659235
"NR";"T";"Y25-64";"SK";3175054
"NR";"T";"Y65-74";"SK";451275
"NR";"T";"YGE75";"SK";305604
"NR";"F";"TOTAL";"SK0";2779021
"NR";"F";"Y0-14";"SK0";404264
"NR";"F";"Y15-24";"SK0";321955
"NR";"F";"Y25-64";"SK0";1586518
"NR";"F";"Y65-74";"SK0";260850
"NR";"F";"YGE75";"SK0";205434
"NR";"M";"TOTAL";"SK0";2642328
"NR";"M";"Y0-14";"SK0";425917
"NR";"M";"Y15-24";"SK0";337280
"NR";"M";"Y25-64";"SK0";1588536
"NR";"M";"Y65-74";"SK0";190425
"NR";"M";"YGE75";"SK0";100170
"NR";"T";"TOTAL";"SK0";5421349
"NR";"T";"Y0-14";"SK0";830181
"NR";"T";"Y15-24";"SK0";659235
"NR";"T";"Y25-64";"SK0";3175054
"NR";"T";"Y65-74";"SK0";451275
